
#  x                    y
   55.7999496       79.6963425    
   55.9499512       79.8648911    
   56.0999489       80.0331879    
   56.2499504       80.2012482    
   56.3999481       80.3690491    
   56.5499496       80.5366211    
   56.6999512       80.7039413    
   56.8499489       80.8710175    
   56.9999504       81.0378418    
   57.1499481       81.2044296    
   57.2999496       81.3707657    
   57.4499474       81.5368652    
   57.5999489       81.7027130    
   57.7499466       81.8683243    
   57.8999481       82.0336761    
   58.0499496       82.1987915    
   58.1999474       82.3636627    
   58.3499489       82.5282898    
   58.4999466       82.6926727    
   58.6499481       82.8568039    
   58.7999458       83.0206985    
   58.9499474       83.1843414    
   59.0999489       83.3477402    
   59.2499466       83.5108948    
   59.3999481       83.6738052    
   59.5499458       83.8364716    
   59.6999474       83.9988937    
   59.8499451       84.1610641    
   59.9999466       84.3229980    
   60.1499481       84.4846878    
   60.2999535       84.6461258    
   60.4499550       84.8073273    
   60.5999603       84.9682846    
   60.7499619       85.1289902    
   60.8999672       85.2894516    
   61.0499687       85.4496765    
   61.1999741       85.6096497    
   61.3499756       85.7693710    
   61.4999809       85.9288559    
   61.6499825       86.0881042    
   61.7999878       86.2470932    
   61.9499893       86.4058380    
   62.0999947       86.5643463    
   62.2499962       86.7226028    
   62.4000015       86.8806152    
   62.5500031       87.0383835    
   62.7000084       87.1959076    
   62.8500099       87.3531876    
   63.0000153       87.5102234    
   63.1500168       87.6670151    
   63.3000221       87.8235550    
   63.4500237       87.9798508    
   63.6000290       88.1359024    
   63.7500305       88.2917175    
   63.9000359       88.4472809    
   64.0500412       88.6025925    
   64.2000427       88.7576752    
   64.3500443       88.9124985    
   64.5000458       89.0670776    
   64.6500549       89.2214203    
   64.8000565       89.3755188    
   64.9500580       89.5293579    
   65.1000595       89.6829681    
   65.2500687       89.8363266    
   65.4000702       89.9894409    
   65.5500717       90.1423035    
   65.7000732       90.2949295    
   65.8500824       90.4473114    
   66.0000839       90.5994415    
   66.1500854       90.7513275    
   66.3000870       90.9029770    
   66.4500961       91.0543747    
   66.6000977       91.2055283    
   66.7500992       91.3564301    
   66.9001007       91.5070953    
   67.0501099       91.6575165    
   67.2001114       91.8076859    
   67.3501129       91.9576187    
   67.5001144       92.1072998    
   67.6501236       92.2567368    
   67.8001251       92.4059296    
   67.9501266       92.5548859    
   68.1001282       92.7035828    
   68.2501373       92.8520432    
   68.4001389       93.0002594    
   68.5501404       93.1482239    
   68.7001419       93.2959442    
   68.8501511       93.4434204    
   69.0001526       93.5906677    
   69.1501541       93.7376480    
   69.3001556       93.8843842    
   69.4501648       94.0308914    
   69.6001663       94.1771469    
   69.7501678       94.3231506    
   69.9001694       94.4689102    
   70.0501785       94.6144333    
   70.2001801       94.7597046    
   70.3501816       94.9047318    
   70.5001831       95.0495224    
   70.6501923       95.1940536    
   70.8001938       95.3383484    
   70.9501953       95.4823914    
   71.1001968       95.6262054    
   71.2502060       95.7697601    
   71.4002075       95.9130707    
   71.5502090       96.0561447    
   71.7002106       96.1989594    
   71.8502197       96.3415375    
   72.0002213       96.4838715    
   72.1502228       96.6259613    
   72.3002243       96.7678070    
   72.4502335       96.9094009    
   72.6002350       97.0507584    
   72.7502365       97.1918640    
   72.9002380       97.3327255    
   73.0502472       97.4733429    
   73.2002487       97.6137161    
   73.3502502       97.7538452    
   73.5002518       97.8937225    
   73.6502609       98.0333710    
   73.8002625       98.1727600    
   73.9502640       98.3119125    
   74.1002655       98.4508133    
   74.2502747       98.5894699    
   74.4002762       98.7278748    
   74.5502777       98.8660431    
   74.7002792       99.0039673    
   74.8502884       99.1416397    
   75.0002899       99.2790909    
   75.1502914       99.4162750    
   75.3002930       99.5532150    
   75.4503021       99.6899109    
   75.6003036       99.8263626    
   75.7503052       99.9625626    
   75.9003067       100.098526    
   76.0503159       100.234253    
   76.2003174       100.369728    
   76.3503189       100.504951    
   76.5003204       100.639938    
   76.6503296       100.774673    
   76.8003311       100.909164    
   76.9503326       101.043404    
   77.1003342       101.177422    
   77.2503433       101.311172    
   77.4003448       101.444687    
   77.5503464       101.577957    
   77.7003479       101.710968    
   77.8503571       101.843750    
   78.0003586       101.976280    
   78.1503601       102.108582    
   78.3003616       102.240616    
   78.4503708       102.372414    
   78.6003723       102.503967    
   78.7503738       102.635269    
   78.9003754       102.766327    
   79.0503845       102.897148    
   79.2003860       103.027733    
   79.3503876       103.158051    
   79.5003891       103.288139    
   79.6503983       103.417969    
   79.8003998       103.547562    
   79.9504013       103.676910    
   80.1004028       103.806007    
   80.2504120       103.934875    
   80.4004135       104.063492    
   80.5504150       104.191856    
   80.7004166       104.319977    
   80.8504257       104.447845    
   81.0004272       104.575485    
   81.1504288       104.702866    
   81.3004303       104.830017    
   81.4504395       104.956909    
   81.6004410       105.083565    
   81.7504425       105.209969    
   81.9004440       105.336128    
   82.0504532       105.462051    
   82.2004547       105.587715    
   82.3504562       105.713150    
   82.5004578       105.838333    
   82.6504593       105.963272    
   82.8004684       106.087959    
   82.9504700       106.212402    
   83.1004715       106.336609    
   83.2504730       106.460556    
   83.4004822       106.584290    
   83.5504837       106.707748    
   83.7004852       106.830971    
   83.8504868       106.953949    
   84.0004959       107.076675    
   84.1504974       107.199158    
   84.3004990       107.321396    
   84.4505005       107.443390    
   84.6005096       107.565163    
   84.7505112       107.686661    
   84.9005127       107.807922    
   85.0505142       107.928940    
   85.2005234       108.049713    
   85.3505249       108.170235    
   85.5005264       108.290512    
   85.6505280       108.410568    
   85.8005371       108.530350    
   85.9505386       108.649902    
   86.1005402       108.769196    
   86.2505417       108.888260    
   86.4005508       109.007065    
   86.5505524       109.125626    
   86.7005539       109.243965    
   86.8505554       109.362038    
   87.0005646       109.479866    
   87.1505661       109.597458    
   87.3005676       109.714798    
   87.4505692       109.831886    
   87.6005783       109.948738    
   87.7505798       110.065353    
   87.9005814       110.181717    
   88.0505829       110.297836    
   88.2005920       110.413696    
   88.3505936       110.529327    
   88.5005951       110.644699    
   88.6505966       110.759842    
   88.8006058       110.874741    
   88.9506073       110.989388    
   89.1006088       111.103790    
   89.2506104       111.217941    
   89.4006195       111.331848    
   89.5506210       111.445518    
   89.7006226       111.558937    
   89.8506241       111.672127    
   90.0006332       111.785049    
   90.1506348       111.897743    
   90.3006363       112.010178    
   90.4506378       112.122375    
   90.6006470       112.234329    
   90.7506485       112.346024    
   90.9006500       112.457504    
   91.0506516       112.568718    
   91.2006607       112.679688    
   91.3506622       112.790413    
   91.5006638       112.900894    
   91.6506653       113.011124    
   91.8006744       113.121109    
   91.9506760       113.230873    
   92.1006775       113.340378    
   92.2506790       113.449631    
   92.4006882       113.558640    
   92.5506897       113.667404    
   92.7006912       113.775925    
   92.8506927       113.884193    
   93.0007019       113.992233    
   93.1507034       114.100021    
   93.3007050       114.207565    
   93.4507065       114.314857    
   93.6007156       114.421906    
   93.7507172       114.528709    
   93.9007187       114.635269    
   94.0507202       114.741600    
